MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNWD,SNWD_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,PGTM,PGTM_FLAGS,TAVG,TAVG_FLAGS,WDF2,WDF2_FLAGS,WDF5,WDF5_FLAGS,WSF2,WSF2_FLAGS,WSF5,WSF5_FLAGS,TSUN,TSUN_FLAGS,WT01,WT01_FLAGS,WT02,WT02_FLAGS,WT08,WT08_FLAGS,WT03,WT03_FLAGS,SNOW,SNOW_FLAGS,WT07,WT07_FLAGS
2016-11-04,USW00003171,2016,11,4,311.0,__W,133.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,81.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-05,USW00003171,2016,11,5,294.0,__W,128.0,__W,0.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-06,USW00003171,2016,11,6,283.0,__W,111.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,76.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-07,USW00003171,2016,11,7,300.0,__W,117.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-08,USW00003171,2016,11,8,344.0,__W,139.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,360.0,__W,10.0,__W,45.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-09,USW00003171,2016,11,9,339.0,__W,156.0,__W,0.0,__W,0.0,__W,31.0,__W,nan,nan,nan,nan,nan,nan,130.0,__W,120.0,__W,103.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-10,USW00003171,2016,11,10,328.0,__W,156.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,100.0,__W,120.0,__W,54.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-11,USW00003171,2016,11,11,317.0,__W,133.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,63.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-12,USW00003171,2016,11,12,300.0,__W,139.0,__W,0.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-13,USW00003171,2016,11,13,317.0,__W,128.0,__W,0.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,100.0,__W,350.0,__W,40.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-14,USW00003171,2016,11,14,322.0,__W,133.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,30.0,__W,40.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-15,USW00003171,2016,11,15,294.0,__W,117.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-16,USW00003171,2016,11,16,217.0,__W,117.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,72.0,__W,89.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-11-17,USW00003171,2016,11,17,228.0,__W,100.0,__W,0.0,__W,0.0,__W,33.0,__W,nan,nan,nan,nan,nan,nan,20.0,__W,20.0,__W,89.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-18,USW00003171,2016,11,18,261.0,__W,100.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,70.0,__W,60.0,__W,63.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-19,USW00003171,2016,11,19,250.0,__W,72.0,__W,0.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-20,USW00003171,2016,11,20,217.0,__W,111.0,__W,13.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,76.0,__W,103.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-21,USW00003171,2016,11,21,189.0,__W,111.0,__W,97.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,58.0,__W,72.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-22,USW00003171,2016,11,22,211.0,__W,89.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,40.0,__W,36.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-23,USW00003171,2016,11,23,222.0,__W,78.0,__W,0.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,54.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-11-24,USW00003171,2016,11,24,244.0,__W,100.0,__W,0.0,__W,0.0,__W,32.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,40.0,__W,67.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-25,USW00003171,2016,11,25,261.0,__W,56.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,40.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-26,USW00003171,2016,11,26,189.0,__W,44.0,__W,58.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,134.0,__W,174.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-27,USW00003171,2016,11,27,150.0,__W,72.0,__W,76.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,270.0,__W,63.0,__W,81.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-28,USW00003171,2016,11,28,167.0,__W,44.0,__W,0.0,__W,0.0,__W,11.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-29,USW00003171,2016,11,29,194.0,__W,61.0,__W,0.0,__W,0.0,__W,38.0,__W,nan,nan,nan,nan,nan,nan,20.0,__W,30.0,__W,81.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-30,USW00003171,2016,11,30,194.0,__W,44.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-01,USW00003171,2016,12,1,183.0,__W,72.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,90.0,__W,80.0,__W,36.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-02,USW00003171,2016,12,2,167.0,__W,78.0,__W,0.0,__W,0.0,__W,57.0,__W,nan,nan,nan,nan,nan,nan,40.0,__W,30.0,__W,116.0,__W,192.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-03,USW00003171,2016,12,3,222.0,__W,117.0,__W,0.0,__W,0.0,__W,39.0,__W,nan,nan,nan,nan,nan,nan,360.0,__W,20.0,__W,81.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-04,USW00003171,2016,12,4,239.0,__W,56.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,40.0,__W,30.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-05,USW00003171,2016,12,5,200.0,__W,61.0,__W,0.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-06,USW00003171,2016,12,6,172.0,__W,100.0,__W,0.0,__W,0.0,__W,7.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-07,USW00003171,2016,12,7,178.0,__W,83.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,110.0,__W,100.0,__W,45.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-08,USW00003171,2016,12,8,189.0,__W,67.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,54.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-09,USW00003171,2016,12,9,183.0,__W,67.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,300.0,__W,31.0,__W,45.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-10,USW00003171,2016,12,10,189.0,__W,67.0,__W,0.0,__W,0.0,__W,10.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,36.0,__W,49.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-11,USW00003171,2016,12,11,194.0,__W,139.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-12,USW00003171,2016,12,12,200.0,__W,128.0,__W,0.0,__W,0.0,__W,8.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,36.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-13,USW00003171,2016,12,13,200.0,__W,117.0,__W,0.0,__W,0.0,__W,11.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,260.0,__W,40.0,__W,49.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-14,USW00003171,2016,12,14,228.0,__W,94.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,270.0,__W,36.0,__W,45.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-15,USW00003171,2016,12,15,200.0,__W,106.0,__W,76.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,54.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-16,USW00003171,2016,12,16,167.0,__W,83.0,__W,117.0,__W,0.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,250.0,__W,112.0,__W,143.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-12-17,USW00003171,2016,12,17,150.0,__W,22.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,220.0,__W,220.0,__W,58.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-18,USW00003171,2016,12,18,161.0,__W,22.0,__W,0.0,__W,0.0,__W,43.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,40.0,__W,89.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-19,USW00003171,2016,12,19,194.0,__W,100.0,__W,0.0,__W,0.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,40.0,__W,103.0,__W,183.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-20,USW00003171,2016,12,20,244.0,__W,100.0,__W,0.0,__W,0.0,__W,33.0,__W,nan,nan,nan,nan,nan,nan,50.0,__W,40.0,__W,89.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-21,USW00003171,2016,12,21,194.0,__W,106.0,__W,124.0,__W,0.0,__W,31.0,__W,nan,nan,nan,nan,nan,nan,80.0,__W,80.0,__W,94.0,__W,130.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-22,USW00003171,2016,12,22,144.0,__W,106.0,__W,170.0,__W,0.0,__W,28.0,__W,nan,nan,nan,nan,nan,nan,50.0,__W,50.0,__W,81.0,__W,121.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-23,USW00003171,2016,12,23,167.0,__W,100.0,__W,69.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,140.0,__W,130.0,__W,67.0,__W,94.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-24,USW00003171,2016,12,24,128.0,__W,44.0,__W,74.0,__W,0.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,240.0,__W,250.0,__W,98.0,__W,125.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-12-25,USW00003171,2016,12,25,128.0,__W,6.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-12-26,USW00003171,2016,12,26,150.0,__W,28.0,__W,0.0,__W,0.0,__W,41.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,30.0,__W,81.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-27,USW00003171,2016,12,27,211.0,__W,106.0,__W,0.0,__W,0.0,__W,46.0,__W,nan,nan,nan,nan,nan,nan,40.0,__W,80.0,__W,81.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-28,USW00003171,2016,12,28,256.0,__W,72.0,__W,0.0,__W,0.0,__W,32.0,__W,nan,nan,nan,nan,nan,nan,70.0,__W,50.0,__W,63.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-29,USW00003171,2016,12,29,261.0,__W,106.0,__W,0.0,__W,0.0,__W,29.0,__W,nan,nan,nan,nan,nan,nan,70.0,__W,70.0,__W,63.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-30,USW00003171,2016,12,30,178.0,__W,117.0,__W,25.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,76.0,__W,94.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-12-31,USW00003171,2016,12,31,139.0,__W,78.0,__W,193.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,94.0,__W,116.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017-01-01,USW00003171,2017,01,1,133.0,__W,56.0,__W,0.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,90.0,__W,90.0,__W,54.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-02,USW00003171,2017,01,2,133.0,__W,83.0,__W,0.0,__W,0.0,__W,7.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-03,USW00003171,2017,01,3,139.0,__W,61.0,__W,0.0,__W,0.0,__W,5.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,130.0,__W,27.0,__W,40.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-04,USW00003171,2017,01,4,167.0,__W,50.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-05,USW00003171,2017,01,5,172.0,__W,111.0,__W,56.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,240.0,__W,240.0,__W,76.0,__W,89.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2017-01-06,USW00003171,2017,01,6,183.0,__W,89.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,60.0,__W,80.0,__W,54.0,__W,72.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-07,USW00003171,2017,01,7,206.0,__W,83.0,__W,3.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,40.0,__W,36.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017-01-08,USW00003171,2017,01,8,244.0,__W,94.0,__W,0.0,T_W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,30.0,__W,45.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-09,USW00003171,2017,01,9,161.0,__W,111.0,__W,168.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,90.0,__W,80.0,__W,40.0,__W,49.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-10,USW00003171,2017,01,10,133.0,__W,83.0,__W,3.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,nan,nan,40.0,__W,nan,nan,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,0.0,__W,nan,nan
2017-01-11,USW00003171,2017,01,11,183.0,__W,100.0,__W,33.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,63.0,__W,72.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-12,USW00003171,2017,01,12,133.0,__W,100.0,__W,160.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,140.0,__W,210.0,__W,67.0,__W,107.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-13,USW00003171,2017,01,13,156.0,__W,100.0,__W,5.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,20.0,__W,20.0,__W,72.0,__W,112.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-14,USW00003171,2017,01,14,200.0,__W,56.0,__W,0.0,T_W,0.0,__W,33.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,40.0,__W,89.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-15,USW00003171,2017,01,15,133.0,__W,33.0,__W,0.0,__W,0.0,__W,8.0,__W,nan,nan,nan,nan,nan,nan,160.0,__W,150.0,__W,36.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-16,USW00003171,2017,01,16,167.0,__W,50.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,360.0,__W,350.0,__W,72.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-17,USW00003171,2017,01,17,200.0,__W,0.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,58.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-18,USW00003171,2017,01,18,150.0,__W,33.0,__W,3.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-19,USW00003171,2017,01,19,156.0,__W,94.0,__W,175.0,__W,0.0,__W,29.0,__W,nan,nan,nan,nan,nan,nan,240.0,__W,240.0,__W,81.0,__W,107.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-20,USW00003171,2017,01,20,139.0,__W,89.0,__W,262.0,__W,0.0,__W,39.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,270.0,__W,116.0,__W,152.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-21,USW00003171,2017,01,21,144.0,__W,72.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,260.0,__W,81.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-22,USW00003171,2017,01,22,117.0,__W,89.0,__W,404.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,200.0,__W,270.0,__W,67.0,__W,85.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-23,USW00003171,2017,01,23,117.0,__W,56.0,__W,122.0,__W,0.0,__W,34.0,__W,nan,nan,nan,nan,nan,nan,230.0,__W,220.0,__W,116.0,__W,152.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,1.0,__W,0.0,__W,nan,nan
2017-01-24,USW00003171,2017,01,24,128.0,__W,28.0,__W,0.0,__W,0.0,__W,9.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,260.0,__W,54.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-25,USW00003171,2017,01,25,139.0,__W,22.0,__W,0.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-26,USW00003171,2017,01,26,161.0,__W,11.0,__W,0.0,__W,0.0,__W,31.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,10.0,__W,67.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-27,USW00003171,2017,01,27,150.0,__W,78.0,__W,0.0,__W,0.0,__W,51.0,__W,nan,nan,nan,nan,nan,nan,10.0,__W,360.0,__W,103.0,__W,165.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-28,USW00003171,2017,01,28,222.0,__W,67.0,__W,0.0,__W,0.0,__W,42.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,30.0,__W,89.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-29,USW00003171,2017,01,29,244.0,__W,117.0,__W,0.0,__W,0.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,20.0,__W,76.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-30,USW00003171,2017,01,30,256.0,__W,72.0,__W,0.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,90.0,__W,80.0,__W,54.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-01-31,USW00003171,2017,01,31,228.0,__W,61.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,54.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-02-01,USW00003171,2017,02,1,211.0,__W,56.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,54.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-02-02,USW00003171,2017,02,2,183.0,__W,50.0,__W,0.0,__W,0.0,__W,10.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,36.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2017-02-03,USW00003171,2017,02,3,156.0,__W,89.0,__W,0.0,T_W,0.0,__W,8.0,__W,nan,nan,nan,nan,nan,nan,80.0,__W,nan,nan,36.0,__W,nan,nan,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2017-02-04,USW00003171,2017,02,4,178.0,__W,100.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2017-02-05,USW00003171,2017,02,5,139.0,__W,56.0,__W,0.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,63.0,__W,81.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,0.0,__W,nan,nan
